"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless Internet","Kitchen","Free Parking on Premises","Pets live on this property","Dogs","Heating","FamilyKid Friendly","Washer","Dryer","Smoke Detector","Fire Extinguisher","Essentials","Shampoo","Laptop Friendly Workspace","Internet","Air Conditioning","Pets Allowed","Carbon Monoxide Detector","Lock on Bedroom Door","Hangers","Hair Dryer","Iron","Cable TV","First Aid Kit","Safety Card","Gym","Breakfast","Indoor Fireplace","Cats","24Hour Checkin","Hot Tub","BuzzerWireless Intercom","Other pets","Washer  Dryer","Smoking Allowed","Suitable for Events","Wheelchair Accessible","Elevator in Building","Pool","Doorman","Paid Parking Off Premises","Free Parking on Street"
"2993",6655012,1,1,1,1,"within an hour",100,95,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",2,1,1,1,"Airbed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",0,25,1,20,1,1125,26,56,86,361,14,90,9,9,9,9,9,9,0,0,"strict",0,0,3,2.9,0,0,0,0,0,1,0,1,1,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets live on this property, Cats, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hangers, Iron, Laptop Friendly Workspace",19,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2994",12126299,1,1,1,1,"within a few hours",100,89,0,1,1,2,2,4,1,1,"Dorchester","02122",1,"Apartment","Entire home/apt",6,2.5,3,3,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",0,0,1,0,2,14,0,10,40,315,2,100,10,10,10,10,9,10,0,0,"moderate",0,0,2,0.63,0,1,0,0,0,0,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hangers, Laptop Friendly Workspace",21,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2995",5048406,1,1,1,1,"within a few hours",100,50,1,1,1,2,2,4,1,1,"Dorchester","02125",1,"House","Private room",2,2,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",0,30,1,25,2,1125,0,0,0,248,23,96,10,10,10,10,8,10,0,0,"strict",0,0,2,1.2,0,1,0,0,0,0,1,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials",16,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2996",3311675,1,1,1,1,"within a few hours",79,100,0,1,1,18,18,4,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,50,1,0,5,60,6,36,66,341,3,73,6,5,9,7,7,8,0,0,"strict",0,0,15,0.12,1,0,0,0,1,0,0,0,1,"Wireless Internet, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Shampoo",6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2997",1262443,1,1,1,1,"a few days or more",40,100,0,1,1,1,1,5,1,1,"Dorchester","02125",1,"Apartment","Private room",2,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Hair Dryer"",""Laptop Friendly Workspace""}",0,0,1,0,1,1125,0,0,3,276,3,NA,NA,NA,NA,NA,NA,NA,0,1,"flexible",0,0,1,0.36,0,0,0,0,0,0,0,0,0,"Wireless Internet, Air Conditioning, Kitchen, Heating, Hair Dryer, Laptop Friendly Workspace",6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2998",8161218,1,1,1,1,"within an hour",90,80,0,1,1,3,3,4,1,1,"Dorchester","02125",1,"Apartment","Private room",2,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",0,0,1,80,1,1125,30,60,90,365,2,100,10,10,10,10,10,10,0,0,"flexible",0,0,3,0.16,1,0,0,1,0,1,0,0,1,"Wireless Internet, Air Conditioning, Free Parking on Premises, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials",12,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2999",13325983,1,1,1,1,"within an hour",100,100,0,1,1,1,1,3,1,0,"Dorchester","02125",1,"Apartment","Private room",2,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",100,5,0,0,1,1125,0,0,0,0,7,83,9,8,10,8,9,8,0,0,"moderate",0,0,1,3.28,0,0,0,0,0,0,0,0,0,"Wireless Internet, Air Conditioning, Wheelchair Accessible, Kitchen, Elevator in Building, Hot Tub, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Hangers, Hair Dryer, Laptop Friendly Workspace",15,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"3000",3294775,1,1,1,1,"within an hour",100,96,0,1,1,4,4,4,1,1,"Dorchester","02125",1,"House","Private room",2,2.5,1,1,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,10,1,20,2,1125,11,26,48,275,62,91,9,9,10,10,9,9,0,0,"flexible",0,0,4,2.33,0,0,0,0,0,1,1,0,1,"Cable TV, Internet, Wireless Internet, Kitchen, Indoor Fireplace, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Safety Card, Essentials, Shampoo",13,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3001",8947232,1,1,1,1,"within a few hours",100,94,0,1,1,22,22,3,1,0,"Dorchester","02124",0,"Apartment","Private room",1,1,1,1,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",500,50,0,0,10,1125,12,42,72,347,6,77,9,9,10,10,8,8,0,1,"moderate",0,0,20,0.56,1,1,0,0,0,0,0,0,1,"Internet, Wireless Internet, Kitchen, Free Parking on Premises, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Lock on Bedroom Door, Hangers, Hair Dryer, Laptop Friendly Workspace",15,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3002",13714934,1,1,1,1,"within a few hours",100,71,0,1,1,1,1,4,1,1,"Dorchester","02125",1,"Condominium","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",0,0,2,10,4,1125,0,0,0,0,3,100,10,10,10,10,9,10,0,0,"flexible",0,0,1,1.38,1,0,0,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Iron, Laptop Friendly Workspace",16,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3003",13687764,1,1,1,1,"within a few hours",100,0,0,1,1,1,1,4,1,1,"Dorchester","02125",1,"Apartment","Private room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",0,5,1,30,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,"flexible",0,0,1,NA,1,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Kitchen, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, Lock on Bedroom Door, 24Hour Checkin, Iron, Laptop Friendly Workspace",15,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3004",3946215,1,1,1,1,"within an hour",100,99,1,1,1,2,2,5,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Airbed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,14,1,0,1,11,10,40,48,320,101,96,10,10,10,10,9,10,0,1,"moderate",0,0,2,4.57,1,0,1,0,0,0,1,1,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3005",13699440,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"Dorchester","02122",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Iron,""Laptop Friendly Workspace""}",125,25,4,25,1,3,3,27,42,42,1,100,10,10,10,10,10,10,0,0,"strict",0,0,1,1,1,0,1,0,0,0,0,0,0,"TV, Cable TV, Wireless Internet, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Iron, Laptop Friendly Workspace",17,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006",7246272,1,1,1,1,"within an hour",100,100,1,1,1,1,1,4,1,1,"Dorchester","02125",1,"Condominium","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,25,2,0,1,1125,12,32,58,138,37,96,10,10,10,10,8,10,0,0,"moderate",0,0,1,3.23,0,0,0,1,0,1,1,1,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",21,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007",6014302,1,1,1,1,"within an hour",75,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",0,0,1,0,2,1125,28,58,88,363,15,73,8,8,9,8,7,7,0,1,"strict",0,0,3,0.89,0,1,0,0,0,0,0,0,0,"TV, Cable TV, Wireless Internet, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher",8,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3008",13927765,1,1,1,1,"within an hour",100,100,0,1,1,2,2,5,1,1,"Dorchester","02124",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,50,1,100,1,1125,4,24,54,329,12,97,10,10,10,10,9,10,0,0,"strict",0,0,2,6.43,1,0,0,0,0,0,0,0,1,"TV, Cable TV, Wireless Internet, Air Conditioning, Kitchen, Heating, Smoke Detector, Carbon Monoxide Detector, Safety Card, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",16,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3009",200265,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",3,1.5,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,40,1,20,2,150,1,31,61,336,118,93,9,10,10,10,9,9,0,1,"strict",1,1,3,1.96,0,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Smoke Detector, First Aid Kit, Safety Card, Fire Extinguisher, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",20,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010",7292184,1,1,1,1,"within a few hours",100,100,1,1,1,1,1,4,1,1,"Dorchester","02122",1,"Condominium","Private room",1,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",0,10,1,10,2,1125,0,0,0,68,21,93,9,9,10,10,8,9,0,1,"strict",0,0,1,1.69,1,1,0,1,0,0,1,1,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets live on this property, Cats, Indoor Fireplace, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Hangers, Iron, Laptop Friendly Workspace",21,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3011",13443949,1,1,1,1,"within an hour",100,98,0,1,1,2,2,3,1,0,"Dorchester","02125",0,"House","Private room",3,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",""Pets Allowed"",Shampoo}",0,0,1,0,1,1125,5,24,54,325,14,80,9,9,9,10,8,8,0,1,"flexible",0,0,2,5.12,1,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Pets Allowed, Shampoo",5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3012",14647962,1,1,1,1,"within a few hours",100,100,0,1,1,1,1,4,1,1,"Dorchester","02124",0,"Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,1,0,2,1125,19,49,79,169,0,NA,NA,NA,NA,NA,NA,NA,0,0,"moderate",0,0,1,NA,1,1,0,0,0,0,0,1,1,"TV, Cable TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",20,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3013",8587030,1,1,1,1,"within an hour",100,100,1,1,1,2,2,4,1,1,"Dorchester","02125",1,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,25,1,0,2,1125,14,37,55,330,29,98,10,10,10,10,10,10,0,0,"strict",0,0,1,2.6,1,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Cats, Indoor Fireplace, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",26,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3014",3589869,1,1,1,1,"within a few hours",92,69,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,0,1,10,1,1125,6,36,66,93,4,80,9,7,9,8,8,8,0,0,"flexible",0,0,3,0.96,0,1,0,0,0,0,0,0,0,"TV, Wireless Internet, Kitchen, Free Parking on Premises, Pets live on this property, Cats, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hair Dryer, Laptop Friendly Workspace",17,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3015",377474,1,1,1,1,"within an hour",100,100,0,1,1,11,11,5,1,1,"Dorchester","02122",1,"House","Entire home/apt",14,2.5,5,8,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",200,140,8,15,2,365,0,0,3,261,19,85,8,9,9,9,7,8,0,0,"strict",0,1,9,0.38,1,0,0,1,0,0,0,1,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Hot Tub, Heating, FamilyKid Friendly, Suitable for Events, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, 24Hour Checkin, Hair Dryer, Iron",21,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"3016",13236936,0,0,1,0,"within an hour",98,88,0,1,1,7,7,4,1,1,"Dorchester","02124",1,"Apartment","Private room",1,1,1,1,"Real Bed","{TV,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",200,25,1,10,2,1125,0,20,50,325,1,20,2,2,4,4,2,2,0,0,"strict",0,0,5,0.37,0,1,0,0,0,0,0,0,0,"TV, Wireless Internet, Kitchen, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Lock on Bedroom Door, Hangers, Laptop Friendly Workspace",10,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3017",3539510,1,1,1,1,"within a day",73,91,0,1,1,10,10,5,1,1,"Dorchester","02125",1,"Apartment","Entire home/apt",6,1,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",500,150,3,10,2,36,12,26,47,224,12,92,10,10,9,10,9,10,0,0,"strict",0,0,10,0.52,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Fire Extinguisher, Essentials",11,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3018",213086,1,1,1,1,"within a few hours",80,100,0,1,1,4,4,4,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,20,1,20,2,365,0,0,0,259,22,92,9,8,10,10,9,9,0,0,"moderate",0,0,4,0.76,1,0,0,0,1,0,0,0,1,"Wireless Internet, Air Conditioning, Kitchen, Hot Tub, Heating, Washer, Dryer, Smoke Detector, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",15,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3019",8536113,1,1,1,1,"within a few hours",94,91,0,1,1,3,3,3,1,0,"Dorchester","02124",0,"Condominium","Entire home/apt",8,2,5,4,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",0,50,6,35,1,1125,0,0,0,5,9,93,10,10,10,10,9,10,0,0,"strict",0,0,3,5.87,0,0,0,0,0,0,1,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo, 24Hour Checkin, Hangers, Iron",15,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
