"","id","thumbnail_url","medium_url","picture_url","xl_picture_url","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","downtown","kitchen","restaurants","laundry","harvard","bus","subway","airport","nosmoking","amenities_list","amenity_counts","TV","Wireless.Internet","Kitchen","Free.Parking.on.Premises","Pets.live.on.this.property","Dogs","Heating","FamilyKid.Friendly","Washer","Dryer","Smoke.Detector","Fire.Extinguisher","Essentials","Shampoo","Laptop.Friendly.Workspace","Internet","Air.Conditioning","Pets.Allowed","Carbon.Monoxide.Detector","Lock.on.Bedroom.Door","Hangers","Hair.Dryer","Iron","Cable.TV","First.Aid.Kit","Safety.Card","Gym","Breakfast","Indoor.Fireplace","Cats","X24Hour.Checkin","Hot.Tub","BuzzerWireless.Intercom","Other.pets","Washer..Dryer","Smoking.Allowed","Suitable.for.Events","Wheelchair.Accessible","Elevator.in.Building","Pool","Doorman","Paid.Parking.Off.Premises","Free.Parking.on.Street","avgprice","pricevar","counteng","pos","neg","zero","wordcount","charcount","sentiment","count"
"87",182049,0,0,1,0,"within an hour",100,100,0,1,1,3,3,5,1,1,"East Boston","02128",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,100,4,25,28,365,30,60,90,365,33,96,9,9,10,10,9,10,0,0,"flexible",0,0,3,0.53,0,0,0,0,0,0,1,1,1,"TV, Cable TV, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",12,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,31,1,0,0,73,409.193548387097,0.370530226663462,2
"88",182613,1,1,1,1,"within an hour",100,100,0,1,1,1,1,5,1,1,"Charlestown","02129",1,"Apartment","Entire home/apt",8,1,2,3,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,150,4,20,6,1125,6,14,38,38,50,92,10,10,10,10,9,9,0,1,"flexible",0,0,1,0.81,1,1,1,0,0,1,0,1,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,231.894736842105,356.258890469417,49,1,0,0,71.8571428571429,392.489795918367,0.350507796589465,33
"89",189965,1,1,1,1,"within an hour",100,88,0,1,1,2,2,5,1,1,"Charlestown","02129",1,"House","Private room",2,1,1,1,"Real Bed","{""Air Conditioning"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",0,100,1,50,3,60,15,45,75,350,33,95,10,10,10,10,10,9,0,0,"strict",1,1,2,0.53,0,0,0,0,0,0,0,0,1,"Air Conditioning, Pets live on this property, Cats, Indoor Fireplace, Heating, Washer, Dryer, Smoke Detector, Shampoo",9,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,33,1,0,0,76.6969696969697,429.636363636364,0.422149192001465,50
"90",195515,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"Mission Hill","02120",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",0,150,1,0,30,730,29,59,89,89,1,87,8,10,6,10,10,8,0,0,"super_strict_30",0,1,79,0.02,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Gym, Elevator in Building, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials, Shampoo",16,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,199,0,1,1,0,0,98,549,0.145454545454545,33
"91",196806,1,1,1,1,"within an hour",100,100,1,1,1,2,2,5,1,1,"Fenway","02115",1,"Apartment","Shared room",1,1,1,1,"Couch","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",0,25,1,0,4,30,28,58,84,359,41,98,10,10,10,10,10,10,0,0,"moderate",1,1,2,0.67,0,0,0,0,0,0,0,0,0,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Doorman, Elevator in Building, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer",17,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,77.841225626741,82.3294688847046,40,1,0,0,62.175,347.825,0.434072431371539,1
"92",197146,1,1,1,1,"within a few hours",89,45,0,1,1,558,558,4,1,1,"Back Bay","02115",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning""}",0,0,1,0,2,120,24,50,75,350,20,91,9,9,9,9,10,8,0,0,"super_strict_30",0,1,79,0.36,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.934285714286,6719.43693000409,19,1,0,0,37.3684210526316,216.578947368421,0.491136051481745,41
"93",197727,1,1,1,1,"within a few hours",100,75,0,1,1,1,1,4,1,0,"Jamaica Plain","02130",1,"Apartment","Private room",1,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Hair Dryer"",Iron}",0,0,1,20,2,180,0,1,31,306,22,99,10,10,10,10,10,10,0,0,"strict",0,0,1,0.36,0,0,0,1,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Kitchen, Free Parking on Premises, Pets live on this property, Dogs, Cats, Indoor Fireplace, Heating, Washer, Dryer, Hair Dryer, Iron",15,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0032679738562,4.00326797385621,21,0.952380952380952,0,0.0476190476190476,72.3809523809524,384.285714285714,0.4215677241315,20
"94",197972,1,1,1,1,"within an hour",100,100,1,1,1,2,2,5,1,1,"Jamaica Plain","02130",1,"House","Entire home/apt",3,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250,40,2,20,2,1125,7,21,51,322,230,96,10,10,10,10,10,10,0,1,"strict",0,0,2,3.86,0,1,0,0,0,1,1,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",18,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147.900621118012,15.5290338809234,221,0.990950226244344,0.00904977375565611,0,74.1221719457014,413.628959276018,0.37465688491211,22
"95",200265,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",3,1.5,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,40,1,20,2,150,1,31,61,336,118,93,9,10,10,10,9,9,0,1,"strict",1,1,3,1.96,0,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Smoke Detector, First Aid Kit, Safety Card, Fire Extinguisher, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",20,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7321428571429,29.5698294243072,108,0.990740740740741,0,0.00925925925925926,86.3240740740741,472.25,0.419198376171791,230
"96",205894,1,1,1,1,"within an hour",100,100,0,1,1,11,11,5,1,1,"Dorchester","02122",1,"House","Private room",2,1.5,1,1,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",100,10,1,15,2,365,16,46,76,351,125,89,9,9,9,9,8,9,0,1,"strict",0,1,9,2.05,1,0,0,0,1,0,0,1,0,"Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo",15,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,116,0.982758620689655,0,0.0172413793103448,52.8189655172414,285.612068965517,0.376718501744903,118
"97",210097,1,1,1,1,"within a day",100,83,1,1,1,1,1,4,1,1,"Jamaica Plain","02130",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,50,2,0,3,31,2,4,9,284,115,97,10,10,10,10,10,10,0,0,"strict",1,1,1,1.9,0,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",17,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,113,1,0,0,81.9557522123894,452.41592920354,0.377803091492338,125
"98",213086,1,1,1,1,"within a few hours",80,100,0,1,1,4,4,4,1,1,"Dorchester","02125",1,"Apartment","Private room",1,1,1,1,"Real Bed","{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,20,1,20,2,365,0,0,0,259,22,92,9,8,10,10,9,9,0,0,"moderate",0,0,4,0.76,1,0,0,0,1,0,0,0,1,"Wireless Internet, Air Conditioning, Kitchen, Hot Tub, Heating, Washer, Dryer, Smoke Detector, Fire Extinguisher, Essentials, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",15,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.4594594594595,5.13304001676095,21,1,0,0,54.1904761904762,297.47619047619,0.386299651405175,115
"99",217498,1,1,1,1,"within an hour",100,100,0,1,1,1,1,4,1,1,"Brighton","02135",1,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,15,2,15,2,21,3,21,34,301,120,95,10,10,10,10,9,9,0,0,"strict",0,0,1,2.03,0,0,0,1,0,0,0,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Free Parking on Premises, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Essentials",10,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.940199335548,92.689745293466,115,0.982608695652174,0.00869565217391304,0.00869565217391304,80.8869565217391,448.339130434783,0.353881527411676,22
"100",218259,1,1,1,1,"within a few hours",89,45,0,1,1,558,558,4,1,1,"Downtown","02111",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,200,1,0,3,365,29,59,89,364,5,90,8,9,9,6,9,8,0,0,"super_strict_30",0,1,79,0.09,1,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Wheelchair Accessible, Pool, Kitchen, Pets Allowed, Doorman, Gym, Elevator in Building, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, Essentials",18,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,273.532967032967,115.759240759241,5,0.8,0.2,0,89.2,492.6,0.37755291005291,120
"101",220676,1,1,1,1,"within an hour",100,93,1,1,1,1,1,5,1,1,"North End","02113",1,"House","Private room",5,1,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,60,2,50,3,1825,16,46,64,249,160,98,10,10,10,10,10,9,0,0,"strict",0,1,1,2.66,0,0,1,0,0,1,0,1,0,"Internet, Wireless Internet, Air Conditioning, Pets live on this property, Other pets, Heating, FamilyKid Friendly, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, Lock on Bedroom Door, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",22,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,128.574297188755,2226.52772379842,151,1,0,0,55.6490066225166,304.033112582781,0.45378624431911,5
"102",225224,1,1,1,1,"within a few hours",100,96,0,1,1,5,5,4,1,1,"South End","02116",1,"House","Private room",1,NA,1,1,"Real Bed","{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector""}",0,10,1,0,1,365,11,28,54,329,184,91,9,8,10,9,10,9,0,0,"moderate",0,0,5,3.09,0,0,0,0,0,0,0,0,0,"Cable TV, Internet, Wireless Internet, Air Conditioning, Heating, Smoke Detector",6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,178,0.97752808988764,0.00561797752808989,0.0168539325842697,75.1123595505618,405.415730337079,0.371910863787731,160
"103",225834,1,1,1,1,"within an hour",100,79,0,1,1,2,2,4,1,0,"Roslindale","02131",1,"Apartment","Private room",2,0,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0,0,1,10,1,365,0,0,24,299,38,98,9,10,10,10,9,9,0,1,"strict",0,0,2,0.63,0,0,0,0,0,1,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Essentials, Shampoo, Laptop Friendly Workspace",15,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,35,1,0,0,95.1428571428571,516.171428571429,0.390631589238024,184
"104",225979,1,1,1,1,"within an hour",100,79,0,1,1,2,2,4,1,0,"Roslindale","02131",1,"Apartment","Private room",1,0,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",0,0,1,0,1,365,4,34,64,339,70,96,9,10,10,10,9,10,0,1,"strict",0,0,2,1.16,0,0,0,0,0,1,1,0,1,"TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Heating, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo",15,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,68,0.985294117647059,0.0147058823529412,0,96.0294117647059,519.235294117647,0.373540387777384,38
"105",228883,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"Fenway","02215",1,"Apartment","Entire home/apt",5,2,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",""Family/Kid Friendly"",Washer,Dryer}",0,150,1,0,3,365,29,59,89,364,4,94,10,10,10,9,10,9,0,0,"super_strict_30",0,1,79,0.09,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Air Conditioning, Wheelchair Accessible, Pool, Kitchen, Pets Allowed, Gym, Elevator in Building, FamilyKid Friendly, Washer, Dryer",13,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,356.554945054945,321.553446553446,4,1,0,0,54.5,299.5,0.297914332399627,70
"106",232990,1,1,1,1,"within an hour",100,100,0,1,1,3,3,4,1,1,"Dorchester","02124",1,"House","Private room",3,1.5,1,1,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100,40,1,20,2,150,0,0,16,291,55,93,9,10,10,10,9,9,0,1,"strict",1,1,3,0.9,0,0,0,0,0,0,0,0,0,"Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Breakfast, Pets live on this property, Dogs, Indoor Fireplace, Heating, FamilyKid Friendly, Smoke Detector, First Aid Kit, Fire Extinguisher, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",19,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8453608247423,34.0622111624595,54,0.981481481481482,0,0.0185185185185185,87.9444444444444,478.648148148148,0.373294194317636,4
"107",238846,0,0,1,0,"within an hour",100,100,0,1,1,3,3,5,1,1,"East Boston","02128",1,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",0,0,4,20,30,365,30,60,90,365,15,89,9,8,10,10,8,8,0,0,"flexible",0,0,3,0.25,0,0,0,0,0,0,1,1,1,"TV, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Fire Extinguisher, Shampoo, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",16,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,11,0.909090909090909,0,0.0909090909090909,82.7272727272727,454.909090909091,0.358268779864827,55
"108",250345,0,0,1,0,"within a few hours",89,45,0,1,1,558,558,4,1,1,"Beacon Hill","02114",1,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",0,0,1,0,2,120,4,21,43,313,22,89,9,8,9,8,10,8,0,0,"super_strict_30",0,1,79,0.39,0,0,0,0,0,0,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Heating, FamilyKid Friendly, Washer, Dryer",10,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.488817891374,3756.19298353402,22,0.954545454545455,0.0454545454545455,0,68,370.136363636364,0.400617946171131,15
"109",250983,1,1,1,1,"within an hour",94,95,1,1,1,5,5,5,1,1,"Jamaica Plain","02130",1,"Apartment","Entire home/apt",5,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",100,50,4,25,1,270,0,0,0,240,13,98,10,9,10,10,9,9,0,0,"moderate",0,0,1,0.24,0,0,0,1,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Free Parking on Premises, Pets Allowed, Breakfast, Pets live on this property, Cats, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Essentials, Shampoo, 24Hour Checkin, Laptop Friendly Workspace",20,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,350,0,13,0.846153846153846,0.0769230769230769,0.0769230769230769,63.3846153846154,352.230769230769,0.350820422768952,22
"110",257588,0,0,1,0,"within an hour",100,100,1,1,1,1,1,5,1,1,"South Boston","02127",1,"Apartment","Entire home/apt",6,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500,100,3,25,1,365,14,32,57,325,132,96,10,10,10,10,10,9,0,1,"strict",0,0,1,2.62,0,0,0,0,0,1,0,0,1,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, Indoor Fireplace, BuzzerWireless Intercom, Heating, Washer, Dryer, Smoke Detector, Carbon Monoxide Detector, First Aid Kit, Safety Card, Fire Extinguisher, Essentials, Shampoo, 24Hour Checkin, Hangers, Hair Dryer, Iron, Laptop Friendly Workspace",23,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,234.769230769231,1318.23361823362,121,0.991735537190083,0,0.00826446280991736,72.1239669421488,405.404958677686,0.403907625303315,13
"111",276450,1,1,1,1,"within a day",98,68,0,1,1,24,24,4,1,1,"Roxbury","02118",1,"Apartment","Entire home/apt",4,NA,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly""}",500,100,1,0,2,1125,17,33,53,328,54,82,9,9,9,8,9,8,0,0,"strict",0,0,24,1.02,0,0,0,0,0,0,0,0,0,"TV, Cable TV, Internet, Wireless Internet, Air Conditioning, Kitchen, BuzzerWireless Intercom, Heating, FamilyKid Friendly",9,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261.535168195719,31836.0654771955,49,0.979591836734694,0,0.0204081632653061,86.6530612244898,473.857142857143,0.368884421545222,132
